"sales_id","total_price","quantity","price_per_unit","order_date","product_name"
3778,192,2,96,"2021-06-30","Drawstring"
3779,184,2,92,"2021-06-30","Denim"
3780,357,3,119,"2021-06-30","Casual Slim Fit"
3781,208,2,104,"2021-06-30","Dress"
3782,102,1,102,"2021-06-30","Cargo Pants"
3783,95,1,95,"2021-06-30","Polo"
3784,306,3,102,"2021-04-11","Cargo Pants"
3785,315,3,105,"2021-04-11","Cuban Collar"
3786,351,3,117,"2021-04-11","Shearling"
3787,182,2,91,"2021-04-11","Pullover"
3788,192,2,96,"2021-04-11","Oxford Cloth"
3789,104,1,104,"2021-04-11","Dress"
3790,113,1,113,"2021-03-19","Chinos"
3791,112,1,112,"2021-03-19","Tracksuit Bottoms"
3792,118,1,118,"2021-03-19","Puffer"
3793,93,1,93,"2021-06-03","Coach"
3794,112,1,112,"2021-06-03","Tracksuit Bottoms"
3795,95,1,95,"2021-06-03","Polo"
3796,113,1,113,"2021-03-27","Chinos"
3797,288,3,96,"2021-03-27","Drawstring"
3798,102,1,102,"2021-03-27","Cargo Pants"
3799,357,3,119,"2021-03-27","Casual Slim Fit"
3800,196,2,98,"2021-06-06","Leather"
3801,112,1,112,"2021-06-06","Tracksuit Bottoms"
3802,285,3,95,"2021-06-06","Polo"
3803,190,2,95,"2021-06-06","Polo"
3804,285,3,95,"2021-06-06","Polo"
3805,119,1,119,"2021-07-09","Trench Coat"
3806,102,1,102,"2021-07-09","Windbreaker"
3807,186,2,93,"2021-07-09","Coach"
3808,112,1,112,"2021-07-09","Tracksuit Bottoms"
3809,210,2,105,"2021-07-09","Cuban Collar"
3810,270,3,90,"2021-07-09","Relaxed Leg"
3811,99,1,99,"2021-07-09","High-Waisted"
3812,315,3,105,"2021-10-03","Pleated"
3813,102,1,102,"2021-10-03","Windbreaker"
3814,230,2,115,"2021-08-13","Cropped"
3815,357,3,119,"2021-08-13","Trench Coat"
3816,315,3,105,"2021-08-13","Cuban Collar"
3817,226,2,113,"2021-08-13","Chinos"
3818,112,1,112,"2021-08-13","Cardigan"
3819,273,3,91,"2021-03-18","Pullover"
3820,214,2,107,"2021-03-18","Denim"
3821,96,1,96,"2021-03-18","Drawstring"
3822,214,2,107,"2021-03-18","Denim"
3823,214,2,107,"2021-09-16","Denim"
3824,357,3,119,"2021-09-16","Trench Coat"
3825,230,2,115,"2021-09-16","Cropped"
3826,294,3,98,"2021-09-16","Camp Collared"
3827,354,3,118,"2021-09-16","Flannel"
3828,236,2,118,"2021-09-16","Puffer"
3829,119,1,119,"2021-01-15","Trench Coat"
3830,318,3,106,"2021-01-15","Chambray"
3831,192,2,96,"2021-01-15","Oxford Cloth"
3832,90,1,90,"2021-01-15","Relaxed Leg"
3833,218,2,109,"2021-08-06","Peacoat"
3834,95,1,95,"2021-08-06","Polo"
3835,327,3,109,"2021-08-06","Peacoat"
3836,273,3,91,"2021-08-06","Linen"
3837,218,2,109,"2021-08-06","Peacoat"
3838,98,1,98,"2021-08-06","Leather"
3839,226,2,113,"2021-04-28","Parka"
3840,91,1,91,"2021-04-28","Pullover"
3841,327,3,109,"2021-04-28","Mandarin Collar"
3842,214,2,107,"2021-04-28","Denim"
3843,345,3,115,"2021-09-29","Cropped"
3844,90,1,90,"2021-09-29","Relaxed Leg"
3845,92,1,92,"2021-09-29","Denim"
3846,327,3,109,"2021-09-29","Peacoat"
3847,315,3,105,"2021-09-29","Cuban Collar"
3848,186,2,93,"2021-09-29","Coach"
3849,188,2,94,"2021-09-10","Henley"
3850,315,3,105,"2021-02-06","Pleated"
3851,113,1,113,"2021-02-06","Parka"
3852,226,2,113,"2021-02-06","Chinos"
3853,214,2,107,"2021-06-06","Denim"
3854,109,1,109,"2021-06-06","Peacoat"
3855,182,2,91,"2021-06-06","Linen"
3856,270,3,90,"2021-06-07","Relaxed Leg"
3857,315,3,105,"2021-06-07","Cuban Collar"
3858,224,2,112,"2021-06-07","Cardigan"
3859,238,2,119,"2021-07-19","Casual Slim Fit"
3860,91,1,91,"2021-07-19","Linen"
3861,300,3,100,"2021-07-19","Bomber"
3862,186,2,93,"2021-07-19","Joggers"
3863,190,2,95,"2021-07-19","Polo"
3864,339,3,113,"2021-06-23","Chinos"
3865,109,1,109,"2021-06-23","Mandarin Collar"
3866,212,2,106,"2021-06-23","Chambray"
3867,210,2,105,"2021-06-11","Pleated"
3868,336,3,112,"2021-06-11","Cardigan"
3869,90,1,90,"2021-06-11","Relaxed Leg"
3870,113,1,113,"2021-06-11","Parka"
3871,306,3,102,"2021-06-11","Cargo Pants"
3872,188,2,94,"2021-09-02","Henley"
3873,91,1,91,"2021-09-02","Pullover"
3874,238,2,119,"2021-09-02","Casual Slim Fit"
3875,226,2,113,"2021-09-02","Parka"
3876,224,2,112,"2021-01-16","Cardigan"
3877,357,3,119,"2021-01-16","Casual Slim Fit"
3878,306,3,102,"2021-01-16","Cargo Pants"
3879,100,1,100,"2021-01-16","Bomber"
3880,238,2,119,"2021-01-16","Trench Coat"
3881,279,3,93,"2021-01-16","Coach"
3882,351,3,117,"2021-01-16","Shearling"
3883,200,2,100,"2021-01-24","Bomber"
3884,294,3,98,"2021-01-24","Leather"
3885,98,1,98,"2021-01-24","Leather"
3886,204,2,102,"2021-01-24","Cargo Pants"
3887,212,2,106,"2021-01-24","Chambray"
3888,91,1,91,"2021-01-24","Pullover"
3889,200,2,100,"2021-07-07","Bomber"
3890,336,3,112,"2021-07-07","Cardigan"
3891,94,1,94,"2021-07-07","Henley"
3892,294,3,98,"2021-07-07","Camp Collared"
3893,327,3,109,"2021-07-07","Peacoat"
3894,91,1,91,"2021-07-07","Linen"
3895,192,2,96,"2021-07-07","Oxford Cloth"
3896,238,2,119,"2021-07-07","Casual Slim Fit"
3897,94,1,94,"2021-01-27","Cords"
3898,210,2,105,"2021-01-27","Cuban Collar"
3899,96,1,96,"2021-01-27","Oxford Cloth"
3900,336,3,112,"2021-01-27","Tracksuit Bottoms"
3901,91,1,91,"2021-01-27","Linen"
3902,105,1,105,"2021-01-27","Pleated"
3903,119,1,119,"2021-01-27","Casual Slim Fit"
3904,102,1,102,"2021-08-21","Cargo Pants"
3905,186,2,93,"2021-08-21","Joggers"
3906,288,3,96,"2021-08-21","Drawstring"
3907,184,2,92,"2021-08-21","Denim"
3908,92,1,92,"2021-08-21","Denim"
3909,224,2,112,"2021-08-21","Tracksuit Bottoms"
3910,273,3,91,"2021-03-07","Linen"
3911,98,1,98,"2021-03-07","Camp Collared"
3912,102,1,102,"2021-03-07","Windbreaker"
3913,200,2,100,"2021-03-07","Bomber"
3914,294,3,98,"2021-03-07","Camp Collared"
3915,118,1,118,"2021-03-07","Flannel"
3916,118,1,118,"2021-01-17","Flannel"
3917,236,2,118,"2021-01-17","Puffer"
3918,119,1,119,"2021-01-17","Trench Coat"
3919,104,1,104,"2021-01-17","Dress"
3920,204,2,102,"2021-01-17","Cargo Pants"
3921,192,2,96,"2021-03-14","Drawstring"
3922,226,2,113,"2021-03-14","Chinos"
3923,90,1,90,"2021-03-14","Relaxed Leg"
3924,273,3,91,"2021-03-14","Linen"
3925,180,2,90,"2021-03-14","Relaxed Leg"
3926,119,1,119,"2021-03-14","Casual Slim Fit"
3927,112,1,112,"2021-03-22","Tracksuit Bottoms"
3928,204,2,102,"2021-03-22","Cargo Pants"
3929,354,3,118,"2021-03-22","Puffer"
3930,354,3,118,"2021-03-22","Flannel"
3931,224,2,112,"2021-03-22","Tracksuit Bottoms"
3932,351,3,117,"2021-03-22","Shearling"
3933,94,1,94,"2021-03-22","Cords"
3934,273,3,91,"2021-05-02","Linen"
3935,104,1,104,"2021-05-02","Dress"
3936,224,2,112,"2021-05-02","Tracksuit Bottoms"
3937,204,2,102,"2021-05-02","Cargo Pants"
3938,105,1,105,"2021-05-02","Pleated"
3939,357,3,119,"2021-05-02","Trench Coat"
3940,113,1,113,"2021-05-02","Chinos"
3941,97,1,97,"2021-07-18","Slim-Fit"
3942,208,2,104,"2021-07-18","Dress"
3943,204,2,102,"2021-07-18","Windbreaker"
3944,279,3,93,"2021-07-18","Joggers"
3945,119,1,119,"2021-07-18","Casual Slim Fit"
3946,188,2,94,"2021-07-18","Henley"
3947,99,1,99,"2021-07-18","High-Waisted"
3948,98,1,98,"2021-10-08","Camp Collared"
3949,196,2,98,"2021-10-08","Leather"
3950,288,3,96,"2021-10-08","Oxford Cloth"
3951,234,2,117,"2021-10-08","Shearling"
3952,102,1,102,"2021-10-08","Windbreaker"
3953,297,3,99,"2021-10-08","High-Waisted"
3954,212,2,106,"2021-10-11","Wool"
3955,234,2,117,"2021-10-11","Shearling"
3956,96,1,96,"2021-10-11","Drawstring"
3957,194,2,97,"2021-10-11","Slim-Fit"
3958,270,3,90,"2021-05-16","Relaxed Leg"
3959,357,3,119,"2021-05-16","Trench Coat"
3960,94,1,94,"2021-05-16","Cords"
3961,238,2,119,"2021-05-16","Trench Coat"
3962,315,3,105,"2021-05-16","Pleated"
3963,210,2,105,"2021-05-16","Cuban Collar"
3964,196,2,98,"2021-05-16","Camp Collared"
3965,318,3,106,"2021-05-16","Wool"
3966,318,3,106,"2021-05-05","Chambray"
3967,186,2,93,"2021-05-05","Coach"
3968,94,1,94,"2021-05-05","Henley"
3969,297,3,99,"2021-05-05","High-Waisted"
3970,105,1,105,"2021-05-05","Pleated"
3971,119,1,119,"2021-05-05","Trench Coat"
3972,210,2,105,"2021-07-16","Cuban Collar"
3973,119,1,119,"2021-07-16","Trench Coat"
3974,194,2,97,"2021-07-16","Slim-Fit"
3975,336,3,112,"2021-07-16","Cardigan"
3976,196,2,98,"2021-07-16","Camp Collared"
3977,91,1,91,"2021-07-16","Linen"
3978,212,2,106,"2021-07-16","Wool"
3979,354,3,118,"2021-07-16","Puffer"
3980,184,2,92,"2021-07-16","Denim"
3981,94,1,94,"2021-01-27","Henley"
3982,291,3,97,"2021-01-27","Slim-Fit"
3983,273,3,91,"2021-01-27","Pullover"
3984,212,2,106,"2021-01-27","Wool"
3985,106,1,106,"2021-01-27","Chambray"
3986,226,2,113,"2021-01-27","Chinos"
3987,354,3,118,"2021-01-27","Flannel"
3988,97,1,97,"2021-04-18","Slim-Fit"
3989,196,2,98,"2021-04-18","Camp Collared"
3990,300,3,100,"2021-04-18","Bomber"
3991,190,2,95,"2021-04-18","Polo"
3992,357,3,119,"2021-04-18","Trench Coat"
3993,236,2,118,"2021-04-18","Puffer"
3994,192,2,96,"2021-04-18","Drawstring"
3995,288,3,96,"2021-06-07","Oxford Cloth"
3996,234,2,117,"2021-06-07","Shearling"
3997,188,2,94,"2021-07-31","Henley"
3998,107,1,107,"2021-07-31","Denim"
3999,94,1,94,"2021-07-25","Cords"
4000,104,1,104,"2021-07-25","Dress"
4001,336,3,112,"2021-07-25","Cardigan"
4002,204,2,102,"2021-07-25","Windbreaker"
4003,106,1,106,"2021-07-25","Wool"
4004,315,3,105,"2021-07-25","Cuban Collar"
4005,208,2,104,"2021-07-25","Dress"
4006,194,2,97,"2021-03-17","Slim-Fit"
4007,200,2,100,"2021-03-17","Bomber"
4008,113,1,113,"2021-03-17","Parka"
4009,192,2,96,"2021-03-17","Drawstring"
4010,182,2,91,"2021-03-17","Pullover"
4011,327,3,109,"2021-03-11","Mandarin Collar"
4012,315,3,105,"2021-03-11","Pleated"
4013,94,1,94,"2021-03-11","Cords"
4014,105,1,105,"2021-03-11","Pleated"
4015,96,1,96,"2021-03-11","Oxford Cloth"
4016,318,3,106,"2021-06-21","Chambray"
4017,315,3,105,"2021-06-21","Pleated"
4018,118,1,118,"2021-06-21","Flannel"
4019,238,2,119,"2021-06-21","Casual Slim Fit"
4020,230,2,115,"2021-08-02","Cropped"
4021,194,2,97,"2021-08-02","Slim-Fit"
4022,273,3,91,"2021-08-02","Linen"
4023,119,1,119,"2021-08-02","Trench Coat"
4024,276,3,92,"2021-08-02","Denim"
4025,188,2,94,"2021-08-02","Cords"
4026,288,3,96,"2021-08-02","Oxford Cloth"
4027,357,3,119,"2021-08-02","Casual Slim Fit"
4028,98,1,98,"2021-08-02","Camp Collared"
4029,117,1,117,"2021-08-02","Shearling"
4030,238,2,119,"2021-10-05","Trench Coat"
4031,204,2,102,"2021-04-03","Windbreaker"
4032,339,3,113,"2021-04-03","Chinos"
4033,288,3,96,"2021-04-03","Drawstring"
4034,119,1,119,"2021-04-03","Casual Slim Fit"
4035,96,1,96,"2021-04-10","Drawstring"
4036,102,1,102,"2021-04-10","Cargo Pants"
4037,109,1,109,"2021-04-10","Mandarin Collar"
4038,357,3,119,"2021-04-10","Trench Coat"
4039,98,1,98,"2021-04-10","Leather"
4040,212,2,106,"2021-04-10","Wool"
4041,306,3,102,"2021-04-10","Windbreaker"
4042,291,3,97,"2021-04-10","Slim-Fit"
4043,186,2,93,"2021-10-02","Joggers"
4044,190,2,95,"2021-10-02","Polo"
4045,99,1,99,"2021-10-02","High-Waisted"
4046,288,3,96,"2021-10-02","Oxford Cloth"
4047,214,2,107,"2021-10-02","Denim"
4048,238,2,119,"2021-10-02","Trench Coat"
4049,182,2,91,"2021-10-02","Pullover"
4050,102,1,102,"2021-08-01","Windbreaker"
4051,354,3,118,"2021-08-01","Puffer"
4052,94,1,94,"2021-02-17","Cords"
4053,90,1,90,"2021-02-17","Relaxed Leg"
4054,192,2,96,"2021-02-17","Oxford Cloth"
4055,196,2,98,"2021-02-17","Camp Collared"
4056,210,2,105,"2021-10-13","Cuban Collar"
4057,105,1,105,"2021-10-13","Pleated"
4058,282,3,94,"2021-10-13","Henley"
4059,98,1,98,"2021-10-13","Leather"
4060,226,2,113,"2021-10-13","Chinos"
4061,357,3,119,"2021-02-11","Casual Slim Fit"
4062,234,2,117,"2021-02-11","Shearling"
4063,102,1,102,"2021-02-11","Windbreaker"
4064,91,1,91,"2021-02-11","Pullover"
4065,92,1,92,"2021-02-11","Denim"
4066,210,2,105,"2021-03-22","Pleated"
4067,94,1,94,"2021-03-22","Henley"
4068,226,2,113,"2021-03-22","Parka"
4069,109,1,109,"2021-03-22","Peacoat"
4070,315,3,105,"2021-03-22","Pleated"
4071,276,3,92,"2021-03-22","Denim"
4072,339,3,113,"2021-03-22","Parka"
4073,297,3,99,"2021-03-22","High-Waisted"
4074,270,3,90,"2021-03-22","Relaxed Leg"
4075,97,1,97,"2021-10-22","Slim-Fit"
4076,204,2,102,"2021-10-22","Windbreaker"
4077,315,3,105,"2021-10-22","Cuban Collar"
4078,91,1,91,"2021-07-09","Pullover"
4079,288,3,96,"2021-07-09","Oxford Cloth"
4080,238,2,119,"2021-07-09","Trench Coat"
4081,188,2,94,"2021-07-09","Cords"
4082,190,2,95,"2021-08-11","Polo"
4083,236,2,118,"2021-08-11","Puffer"
4084,300,3,100,"2021-08-11","Bomber"
4085,100,1,100,"2021-08-11","Bomber"
4086,285,3,95,"2021-08-11","Polo"
4087,285,3,95,"2021-08-11","Polo"
4088,321,3,107,"2021-08-11","Denim"
4089,224,2,112,"2021-08-11","Tracksuit Bottoms"
4090,91,1,91,"2021-08-11","Linen"
4091,357,3,119,"2021-03-04","Casual Slim Fit"
4092,288,3,96,"2021-03-04","Oxford Cloth"
4093,106,1,106,"2021-03-04","Wool"
4094,354,3,118,"2021-03-04","Puffer"
4095,218,2,109,"2021-03-04","Mandarin Collar"
4096,208,2,104,"2021-03-04","Dress"
4097,357,3,119,"2021-03-04","Trench Coat"
4098,315,3,105,"2021-05-02","Pleated"
4099,192,2,96,"2021-05-02","Drawstring"
4100,93,1,93,"2021-05-02","Joggers"
4101,214,2,107,"2021-05-02","Denim"
4102,94,1,94,"2021-05-02","Cords"
4103,270,3,90,"2021-05-02","Relaxed Leg"
4104,196,2,98,"2021-05-02","Leather"
4105,238,2,119,"2021-05-02","Trench Coat"
4106,97,1,97,"2021-02-02","Slim-Fit"
4107,336,3,112,"2021-02-02","Cardigan"
4108,230,2,115,"2021-02-02","Cropped"
4109,118,1,118,"2021-02-02","Puffer"
4110,95,1,95,"2021-02-02","Polo"
4111,106,1,106,"2021-02-02","Chambray"
4112,91,1,91,"2021-06-27","Pullover"
4113,98,1,98,"2021-06-27","Camp Collared"
4114,306,3,102,"2021-06-27","Cargo Pants"
4115,91,1,91,"2021-06-27","Linen"
4116,224,2,112,"2021-06-27","Cardigan"
4117,112,1,112,"2021-03-15","Tracksuit Bottoms"
4118,288,3,96,"2021-03-15","Drawstring"
4119,226,2,113,"2021-01-19","Chinos"
4120,184,2,92,"2021-01-19","Denim"
4121,204,2,102,"2021-01-19","Cargo Pants"
4122,276,3,92,"2021-01-19","Denim"
4123,210,2,105,"2021-09-25","Cuban Collar"
4124,115,1,115,"2021-09-25","Cropped"
4125,99,1,99,"2021-09-25","High-Waisted"
4126,230,2,115,"2021-09-25","Cropped"
4127,109,1,109,"2021-09-25","Peacoat"
4128,200,2,100,"2021-09-25","Bomber"
4129,99,1,99,"2021-09-25","High-Waisted"
4130,291,3,97,"2021-01-03","Slim-Fit"
4131,218,2,109,"2021-01-03","Mandarin Collar"
4132,279,3,93,"2021-01-03","Joggers"
4133,119,1,119,"2021-09-05","Trench Coat"
4134,186,2,93,"2021-09-05","Coach"
4135,226,2,113,"2021-09-05","Chinos"
4136,98,1,98,"2021-09-05","Camp Collared"
4137,97,1,97,"2021-09-05","Slim-Fit"
4138,288,3,96,"2021-01-04","Oxford Cloth"
4139,200,2,100,"2021-01-04","Bomber"
4140,104,1,104,"2021-01-04","Dress"
4141,100,1,100,"2021-01-27","Bomber"
4142,102,1,102,"2021-01-27","Cargo Pants"
4143,91,1,91,"2021-01-27","Linen"
4144,212,2,106,"2021-01-27","Wool"
4145,230,2,115,"2021-01-27","Cropped"
4146,184,2,92,"2021-01-27","Denim"
4147,96,1,96,"2021-01-27","Drawstring"
4148,98,1,98,"2021-08-16","Leather"
4149,196,2,98,"2021-08-16","Leather"
4150,91,1,91,"2021-05-09","Linen"
4151,113,1,113,"2021-05-09","Chinos"
4152,94,1,94,"2021-05-09","Henley"
4153,96,1,96,"2021-05-09","Drawstring"
4154,300,3,100,"2021-05-09","Bomber"
4155,118,1,118,"2021-05-09","Puffer"
4156,336,3,112,"2021-05-09","Cardigan"
4157,218,2,109,"2021-05-09","Peacoat"
4158,106,1,106,"2021-05-09","Wool"
4159,224,2,112,"2021-01-09","Cardigan"
4160,208,2,104,"2021-01-09","Dress"
4161,312,3,104,"2021-01-09","Dress"
4162,115,1,115,"2021-01-09","Cropped"
4163,315,3,105,"2021-04-06","Pleated"
4164,210,2,105,"2021-04-06","Cuban Collar"
4165,200,2,100,"2021-04-06","Bomber"
4166,115,1,115,"2021-04-06","Cropped"
4167,182,2,91,"2021-03-22","Pullover"
4168,106,1,106,"2021-03-22","Wool"
4169,218,2,109,"2021-03-22","Mandarin Collar"
4170,282,3,94,"2021-03-22","Cords"
4171,318,3,106,"2021-03-22","Chambray"
4172,98,1,98,"2021-08-04","Leather"
4173,186,2,93,"2021-08-04","Coach"
4174,300,3,100,"2021-08-04","Bomber"
4175,188,2,94,"2021-08-04","Henley"
4176,208,2,104,"2021-08-04","Dress"
4177,95,1,95,"2021-09-06","Polo"
4178,182,2,91,"2021-03-03","Pullover"
4179,184,2,92,"2021-03-03","Denim"
4180,234,2,117,"2021-03-03","Shearling"
4181,112,1,112,"2021-03-03","Tracksuit Bottoms"
4182,318,3,106,"2021-03-03","Chambray"
4183,204,2,102,"2021-02-23","Windbreaker"
4184,119,1,119,"2021-02-23","Trench Coat"
4185,318,3,106,"2021-02-23","Chambray"
4186,282,3,94,"2021-02-23","Cords"
4187,90,1,90,"2021-01-02","Relaxed Leg"
4188,208,2,104,"2021-01-02","Dress"
4189,285,3,95,"2021-01-02","Polo"
4190,192,2,96,"2021-01-02","Drawstring"
4191,282,3,94,"2021-01-02","Henley"
4192,214,2,107,"2021-08-18","Denim"
4193,192,2,96,"2021-08-18","Oxford Cloth"
4194,100,1,100,"2021-08-18","Bomber"
4195,312,3,104,"2021-01-12","Dress"
4196,118,1,118,"2021-01-12","Flannel"
4197,99,1,99,"2021-01-12","High-Waisted"
4198,357,3,119,"2021-01-12","Trench Coat"
4199,212,2,106,"2021-01-12","Chambray"
4200,212,2,106,"2021-01-02","Wool"
4201,118,1,118,"2021-01-02","Puffer"
4202,306,3,102,"2021-01-02","Cargo Pants"
4203,226,2,113,"2021-09-16","Chinos"
4204,288,3,96,"2021-09-16","Oxford Cloth"
4205,294,3,98,"2021-09-16","Camp Collared"
4206,182,2,91,"2021-09-16","Linen"
4207,270,3,90,"2021-09-16","Relaxed Leg"
4208,180,2,90,"2021-09-16","Relaxed Leg"
4209,92,1,92,"2021-09-16","Denim"
4210,294,3,98,"2021-09-16","Leather"
4211,105,1,105,"2021-09-16","Cuban Collar"
4212,118,1,118,"2021-09-16","Puffer"
4213,186,2,93,"2021-09-16","Joggers"
4214,204,2,102,"2021-06-30","Cargo Pants"
4215,112,1,112,"2021-06-30","Cardigan"
4216,218,2,109,"2021-06-30","Peacoat"
4217,98,1,98,"2021-06-30","Leather"
4218,276,3,92,"2021-06-30","Denim"
4219,230,2,115,"2021-06-30","Cropped"
4220,113,1,113,"2021-06-29","Chinos"
4221,98,1,98,"2021-06-29","Camp Collared"
4222,118,1,118,"2021-06-29","Puffer"
4223,182,2,91,"2021-06-29","Linen"
4224,99,1,99,"2021-06-29","High-Waisted"
4225,306,3,102,"2021-06-29","Windbreaker"
4226,238,2,119,"2021-06-29","Casual Slim Fit"
4227,188,2,94,"2021-01-10","Cords"
4228,282,3,94,"2021-01-10","Henley"
4229,279,3,93,"2021-01-10","Coach"
4230,106,1,106,"2021-01-10","Chambray"
4231,115,1,115,"2021-07-03","Cropped"
4232,282,3,94,"2021-07-03","Henley"
4233,104,1,104,"2021-07-03","Dress"
4234,105,1,105,"2021-07-03","Cuban Collar"
4235,109,1,109,"2021-07-03","Peacoat"
4236,336,3,112,"2021-07-03","Tracksuit Bottoms"
4237,282,3,94,"2021-07-03","Cords"
4238,194,2,97,"2021-07-03","Slim-Fit"
4239,294,3,98,"2021-07-03","Camp Collared"
4240,93,1,93,"2021-07-03","Joggers"
4241,210,2,105,"2021-09-26","Pleated"
4242,276,3,92,"2021-09-26","Denim"
4243,270,3,90,"2021-09-26","Relaxed Leg"
4244,92,1,92,"2021-09-26","Denim"
4245,300,3,100,"2021-09-26","Bomber"
4246,279,3,93,"2021-04-25","Joggers"
4247,224,2,112,"2021-04-25","Tracksuit Bottoms"
4248,327,3,109,"2021-04-25","Mandarin Collar"
4249,270,3,90,"2021-04-25","Relaxed Leg"
4250,99,1,99,"2021-04-25","High-Waisted"
4251,226,2,113,"2021-09-17","Parka"
4252,91,1,91,"2021-10-19","Pullover"
4253,200,2,100,"2021-10-19","Bomber"
4254,204,2,102,"2021-10-19","Windbreaker"
4255,288,3,96,"2021-09-24","Oxford Cloth"
4256,208,2,104,"2021-09-24","Dress"
4257,186,2,93,"2021-09-24","Coach"
4258,94,1,94,"2021-09-24","Henley"
4259,294,3,98,"2021-09-24","Camp Collared"
4260,351,3,117,"2021-09-24","Shearling"
4261,315,3,105,"2021-09-24","Cuban Collar"
4262,300,3,100,"2021-09-24","Bomber"
4263,200,2,100,"2021-09-24","Bomber"
4264,236,2,118,"2021-08-11","Flannel"
4265,279,3,93,"2021-08-11","Joggers"
4266,318,3,106,"2021-08-11","Wool"
4267,115,1,115,"2021-08-11","Cropped"
4268,188,2,94,"2021-04-08","Henley"
4269,336,3,112,"2021-04-08","Cardigan"
4270,186,2,93,"2021-04-08","Coach"
4271,238,2,119,"2021-04-08","Trench Coat"
4272,196,2,98,"2021-04-08","Leather"
4273,270,3,90,"2021-04-23","Relaxed Leg"
4274,279,3,93,"2021-04-23","Joggers"
4275,107,1,107,"2021-04-23","Denim"
4276,99,1,99,"2021-04-23","High-Waisted"
4277,200,2,100,"2021-04-11","Bomber"
4278,318,3,106,"2021-04-11","Chambray"
4279,224,2,112,"2021-04-11","Cardigan"
4280,276,3,92,"2021-04-11","Denim"
4281,90,1,90,"2021-04-11","Relaxed Leg"
4282,196,2,98,"2021-09-27","Leather"
4283,294,3,98,"2021-09-27","Leather"
4284,200,2,100,"2021-09-27","Bomber"
4285,104,1,104,"2021-09-27","Dress"
4286,180,2,90,"2021-09-27","Relaxed Leg"
4287,196,2,98,"2021-09-27","Leather"
4288,315,3,105,"2021-09-27","Pleated"
4289,312,3,104,"2021-08-10","Dress"
4290,106,1,106,"2021-01-26","Wool"
4291,345,3,115,"2021-01-26","Cropped"
4292,238,2,119,"2021-01-26","Trench Coat"
4293,336,3,112,"2021-01-26","Cardigan"
4294,234,2,117,"2021-01-13","Shearling"
4295,297,3,99,"2021-01-13","High-Waisted"
4296,273,3,91,"2021-01-13","Pullover"
4297,102,1,102,"2021-01-13","Windbreaker"
4298,118,1,118,"2021-01-13","Flannel"
4299,210,2,105,"2021-01-13","Pleated"
4300,327,3,109,"2021-09-01","Peacoat"
4301,318,3,106,"2021-09-01","Chambray"
4302,282,3,94,"2021-09-01","Cords"
4303,214,2,107,"2021-09-01","Denim"
4304,214,2,107,"2021-03-16","Denim"
4305,315,3,105,"2021-03-16","Cuban Collar"
4306,204,2,102,"2021-03-16","Cargo Pants"
4307,357,3,119,"2021-03-16","Casual Slim Fit"
4308,91,1,91,"2021-03-16","Pullover"
4309,119,1,119,"2021-03-16","Casual Slim Fit"
4310,109,1,109,"2021-03-26","Peacoat"
4311,119,1,119,"2021-03-26","Casual Slim Fit"
4312,196,2,98,"2021-03-26","Camp Collared"
4313,273,3,91,"2021-03-26","Linen"
4314,106,1,106,"2021-04-09","Wool"
4315,279,3,93,"2021-04-09","Coach"
4316,312,3,104,"2021-04-09","Dress"
4317,93,1,93,"2021-04-09","Coach"
4318,297,3,99,"2021-05-31","High-Waisted"
4319,208,2,104,"2021-05-31","Dress"
4320,236,2,118,"2021-05-31","Flannel"
4321,288,3,96,"2021-10-11","Drawstring"
4322,91,1,91,"2021-10-11","Linen"
4323,196,2,98,"2021-10-11","Camp Collared"
4324,196,2,98,"2021-05-10","Camp Collared"
4325,354,3,118,"2021-05-10","Puffer"
4326,91,1,91,"2021-05-10","Pullover"
4327,279,3,93,"2021-05-10","Coach"
4328,118,1,118,"2021-03-29","Flannel"
4329,218,2,109,"2021-03-29","Mandarin Collar"
4330,194,2,97,"2021-03-29","Slim-Fit"
4331,270,3,90,"2021-07-27","Relaxed Leg"
4332,186,2,93,"2021-04-11","Coach"
4333,204,2,102,"2021-04-11","Cargo Pants"
4334,218,2,109,"2021-04-11","Peacoat"
4335,113,1,113,"2021-04-11","Chinos"
4336,96,1,96,"2021-03-23","Drawstring"
4337,92,1,92,"2021-03-23","Denim"
4338,214,2,107,"2021-03-23","Denim"
4339,98,1,98,"2021-03-23","Leather"
4340,119,1,119,"2021-03-23","Trench Coat"
4341,96,1,96,"2021-03-23","Oxford Cloth"
4342,327,3,109,"2021-03-31","Peacoat"
4343,180,2,90,"2021-03-31","Relaxed Leg"
4344,315,3,105,"2021-09-25","Pleated"
4345,194,2,97,"2021-09-25","Slim-Fit"
4346,196,2,98,"2021-09-25","Camp Collared"
4347,294,3,98,"2021-09-25","Leather"
4348,236,2,118,"2021-09-25","Flannel"
4349,93,1,93,"2021-09-25","Coach"
4350,188,2,94,"2021-09-25","Henley"
4351,102,1,102,"2021-09-25","Cargo Pants"
4352,113,1,113,"2021-09-25","Chinos"
4353,224,2,112,"2021-08-01","Tracksuit Bottoms"
4354,273,3,91,"2021-08-01","Pullover"
4355,357,3,119,"2021-08-01","Trench Coat"
4356,98,1,98,"2021-08-01","Camp Collared"
4357,297,3,99,"2021-08-01","High-Waisted"
4358,93,1,93,"2021-09-24","Coach"
4359,204,2,102,"2021-09-24","Windbreaker"
